text,username,timestamp
widepeepoHappy,inyu1,"2022-11-05 16:39:13,005"
Hes chilling widepeepoHappy,msav,"2022-11-05 16:39:13,087"
widepeepoHappy widepeepoHappy widepeepoHappy widepeepoHappy,skylar000001,"2022-11-05 16:39:16,200"
catKISS,kenm_in_fl,"2022-11-05 16:39:17,866"
ScaredyCat,louiswut,"2022-11-05 16:39:21,257"
Kitty! widepeepoHappy,zateni,"2022-11-05 16:39:24,051"
L,sosakara23,"2022-11-05 16:39:24,669"
unchar7Smile unchar7Smile unchar7Smile,ayomalkie,"2022-11-05 16:39:25,176"
LUL,officialklaus,"2022-11-05 16:39:27,039"
CoolCat,deliriousmanc1988,"2022-11-05 16:39:27,162"
@aPhizzle dudWhat,twirlyd,"2022-11-05 16:39:27,401"
21 AGAIN,ciderbeard,"2022-11-05 16:39:28,006"
widepeepoHappy,eatabox,"2022-11-05 16:39:28,760"
L,buky756,"2022-11-05 16:39:28,830"
widepeepoHappy,619srt,"2022-11-05 16:39:29,000"
time to walk,kashnar,"2022-11-05 16:39:34,410"
@JiggyTheKid didnt know about the ace of spade but i knew about the jack,vink9n,"2022-11-05 16:39:35,169"
SUM SUM PLEASE DO 20K YOURE BET SIZE IS TOO SMALL FOR THE BAL,bozzapro,"2022-11-05 16:39:39,662"
i hate the dealer's attitude,louiswut,"2022-11-05 16:39:40,838"
@summit1g petting his cat like Doctor Evil.,zer0coolll,"2022-11-05 16:39:42,587"
Bigger bets,shawnjesus,"2022-11-05 16:39:42,935"
switch tables maybe,grandfatherjam,"2022-11-05 16:39:45,734"
widepeepoHappy max is such a cute kitty,619srt,"2022-11-05 16:39:49,660"
2TIME,somzok,"2022-11-05 16:39:51,230"
@summit1g pull wait 10 min? then do it again,yuki_baka16,"2022-11-05 16:39:51,300"
How long he been here?,darthcraasher,"2022-11-05 16:39:51,551"
PepePls,grumpygr1ngo,"2022-11-05 16:39:52,849"
might be time to move,holyfrenzyannilation,"2022-11-05 16:39:53,473"
dodo delivery?,deliriousmanc1988,"2022-11-05 16:39:54,715"
4 hours of courtcase to come and watch sumsum gamble EZ,immapanda1283,"2022-11-05 16:39:56,253"
@JiggyTheKid bucko,vink9n,"2022-11-05 16:40:00,840"
@summit1g will 4.0 be from scratch again?,grillcheezey,"2022-11-05 16:40:02,024"
By the card?,danielambrozewicz,"2022-11-05 16:40:04,065"
ACTION sumLUL ✧ RESUB HYPE! (ﾉ◕ヮ◕)ﾉ sumBuhblam TheHunter0102 stayed on the 1G Squad!! sum1g sumLove sum1g,xhipgamer,"2022-11-05 16:40:04,650"
widepeepoHappy kitty,racko5,"2022-11-05 16:40:06,020"
21,officialklaus,"2022-11-05 16:40:06,333"
is he still wanted?,b4none,"2022-11-05 16:40:06,592"
time to hit the roulette,mendezzzz,"2022-11-05 16:40:10,343"
tow the bj dealers car the crooked fucks,creepydroid,"2022-11-05 16:40:10,677"
You watching UFC tonight @summit1g,the_zeug,"2022-11-05 16:40:13,465"
100K on red,puresilentj95,"2022-11-05 16:40:13,539"
casinos never lose bruh,nullphoria_,"2022-11-05 16:40:13,539"
@b4none yh,deliriousmanc1988,"2022-11-05 16:40:14,029"
i want chawa to start his own product or business,mainpr1de,"2022-11-05 16:40:14,229"
@b4none Yuppers,grandfatherjam,"2022-11-05 16:40:16,436"
has summit played slots yet??,visualque,"2022-11-05 16:40:18,283"
YES TOWING! x)!,sheriffburns,"2022-11-05 16:40:19,787"
11 IS HOT,yuki_baka16,"2022-11-05 16:40:20,497"
@Grillcheezey whats 4.0?,ciderbeard,"2022-11-05 16:40:21,381"
@JiggyTheKid :),vink9n,"2022-11-05 16:40:21,451"
how do you get a card,bozzapro,"2022-11-05 16:40:21,741"
go to the front desk,dontcallmechuck24,"2022-11-05 16:40:25,775"
Dodo with Judd,sterben1991,"2022-11-05 16:40:25,865"
3 days,xshozz_,"2022-11-05 16:40:25,865"
IRL days?,ayomalkie,"2022-11-05 16:40:26,121"
Buy the card,danielambrozewicz,"2022-11-05 16:40:26,249"
House uses 20 decks totally legit Kappa,blakestickles,"2022-11-05 16:40:26,461"
7 irl days?,619srt,"2022-11-05 16:40:29,675"
they can extend it,b3ka,"2022-11-05 16:40:29,753"
parked out front wanted KEKW,nullphoria_,"2022-11-05 16:40:30,500"
3 days i believe,immapanda1283,"2022-11-05 16:40:36,020"
they have it that way because it forces u to the roulette,holyfrenzyannilation,"2022-11-05 16:40:37,006"
"@bozzapro people that work at the casino can get them i believe, like marlowe",faramirrat,"2022-11-05 16:40:41,858"
must be nice to be wanted FeelsBadMan,happy_questionmark,"2022-11-05 16:40:41,931"
wanted is indefinite now in NP as of a few months ago @summit1g,tera,"2022-11-05 16:40:44,444"
Make Judd come play hands for you lol,shawnjesus,"2022-11-05 16:40:44,515"
Guess we just have to hide in the casino for a week LUL,monseen,"2022-11-05 16:40:45,069"
so no towing becouse they can call u for thowing,yuki_baka16,"2022-11-05 16:40:45,153"
just watched the video recap of the casino heist....i am so sorry you had to go through that LUL LUL CoolCat,antidote95x,"2022-11-05 16:40:46,599"
you will never know if your wanted if you dont check,sgtsmoke22,"2022-11-05 16:40:49,072"
@happy_questionmark I want you <3,officialklaus,"2022-11-05 16:40:51,248"
@Ciderbeard  the next version of no pixel i think,grillcheezey,"2022-11-05 16:40:51,654"
Slots are a waste on here,thatguymyers,"2022-11-05 16:40:51,932"
Bro 2hrs of casino LUL,1gfamily,"2022-11-05 16:40:52,622"
2 or 3 days the warrant expires,frankieb_nyc,"2022-11-05 16:40:52,952"
slots are a waste of money,racko5,"2022-11-05 16:40:54,110"
Slots is way too random,markie_s,"2022-11-05 16:40:56,681"
@1gfamily Yup,grandfatherjam,"2022-11-05 16:40:59,520"
Dealer bit disrespectful imo WutFace,luxlad,"2022-11-05 16:40:59,839"
@summit1g what did you start on big man?,vink9n,"2022-11-05 16:41:01,576"
@summit1g you dont need a high roller if you sit on the table over then run too the 25k it will let you sit down,wartech,"2022-11-05 16:41:02,782"
u dont make money with slots lmao,louiswut,"2022-11-05 16:41:03,427"
go get a card and try slots,bozzapro,"2022-11-05 16:41:05,417"
is that real money?,hndfullofshells,"2022-11-05 16:41:07,277"
VoteYea,tixcy_,"2022-11-05 16:41:07,771"
@vink9n yeah it used to pay 10 to 1 back then but now its any ace and any 10 card and pays 3 to 2,jiggythekid,"2022-11-05 16:41:07,854"
we chillin let the man gamba,miraclecat_,"2022-11-05 16:41:08,886"
GAMBA,yozaxk,"2022-11-05 16:41:09,116"
she gets an awful lot of A and face cards,sirdigzalot,"2022-11-05 16:41:09,199"
GAMBA POGGERS,unsoursop,"2022-11-05 16:41:11,985"
im loveing it its chill,holyfrenzyannilation,"2022-11-05 16:41:12,069"
wanted is indefinite now in NP as of a few months ago @summit1g fyi,tera,"2022-11-05 16:41:12,069"
time change is tonight! extra hour of sleep POG,agentoj_ok,"2022-11-05 16:41:12,222"
what up sum,jay_wax77,"2022-11-05 16:41:14,423"
